GameId,GameName,PlatformId,ReleaseYear,GenreId,GamePublisher
12667,Fatal Frame,14,2002.0,9,Tecmo Koei
12668,Flip's Twisted World,1,,2,Unknown
12669,Tom Clancy's Ghost Recon: Advanced Warfighter,7,2006.0,7,Ubisoft
12670,Urban Chaos: Riot Response,7,2006.0,7,Eidos Interactive
12671,Generation of Chaos,17,2005.0,4,Midas Interactive Entertainment
12672,Teenage Mutant Ninja Turtles II: Back from the Sewers,3,1991.0,9,Konami Digital Entertainment
12673,Gormiti: The Lords of Nature!,4,2010.0,11,Konami Digital Entertainment
12674,The Sims 2: University,15,2005.0,8,Electronic Arts
12675,Pucca Power Up,4,2011.0,2,Rising Star Games
12676,Resident Evil 2,19,2003.0,9,Capcom
12677,MLB Power Pros 2008,4,2008.0,1,Take-Two Interactive
12678,Real Soccer 2009,4,2008.0,1,Ubisoft
12679,World Championship Athletics,1,2009.0,1,DTP Entertainment
12680,The Amazing Spider-Man 2 (2014),20,2014.0,9,Activision
12681,Yomawari,23,2015.0,11,Nippon Ichi Software
12682,Real Bout Garou Densetsu Special: Dominated Mind,13,1998.0,10,SNK
12683,Jumble Madness,4,2009.0,5,Destineer
12684,Vampire Rain: Altered Species,6,2008.0,9,Ignition Entertainment
12685,Sumikko Gurashi: Mura o Tsukurundesu,10,2016.0,6,Nippon Columbia
12686,Harry Potter and the Sorcerer's Stone,15,2001.0,9,Electronic Arts
12687,Minna no Sukkiri,17,2009.0,1,Sony Computer Entertainment
12688,Scurge: Hive,4,2006.0,9,SouthPeak Games
12689,Catwoman,14,2004.0,9,Electronic Arts
12690,Murdered: Soul Suspect,15,2014.0,9,Square Enix
12691,Romance of the Three Kingdoms 13,11,2015.0,9,Tecmo Koei
12692,Noddy in Toyland,4,2011.0,6,GSP
12693,Aquarium by DS,4,2008.0,8,Mercury Games
12694,Utawarerumono: Itsuwari no Kamen,11,2015.0,11,Aqua Plus
12695,Ride to Hell,5,2013.0,3,Deep Silver
12696,Burning Rangers,24,1998.0,2,Sega
12697,Mana Khemia: Alchemists of Al-Revis,7,2007.0,4,Nippon Ichi Software
12698,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,4,2010.0,9,Takara Tomy
12699,Interplay Sports Baseball 2000,13,1999.0,1,Interplay
12700,Zone of the Enders: The Fist of Mars,9,2001.0,4,Konami Digital Entertainment
12701,Animorphs: Shattered Reality,13,2000.0,9,Infogrames
12702,Teenage Mutant Ninja Turtles: Tournament Fighters,8,1992.0,10,Konami Digital Entertainment
12703,Eikan wa Kimini 2002: Koshien no Kodou,7,2002.0,1,DigiCube
12704,PopStar Guitar,1,2008.0,6,Midway Games
12705,Mirror's Edge,15,2009.0,2,Electronic Arts
12706,Blade Dancer: Lineage of Light,17,2006.0,4,Atari
12707,Terminator 3: Rise of the Machines,9,2003.0,9,Atari
12708,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,17,2006.0,6,Sega
12709,Mayhem 3D,6,2011.0,3,Evolved Games
12710,G1 Jockey 2,7,2000.0,1,Tecmo Koei
12711,Mobile Ops: The One Year War,5,,8,Namco Bandai Games
12712,Constantine,14,2005.0,9,SCi
12713,Chaos Rings III,23,2014.0,4,Square Enix
12714,Tom Clancy's Splinter Cell: Double Agent,19,2006.0,9,Ubisoft
12715,Senritsu no Stratus,17,2011.0,4,Konami Digital Entertainment
12716,Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,4,2009.0,10,Takara Tomy
12717,Rhapsody: A Musical Adventure,4,2008.0,4,Nippon Ichi Software
12718,Titan Quest,15,2006.0,4,THQ
12719,Wantame Fortune Channel,4,2007.0,6,Capcom
12720,Evangelion: Jo,17,2009.0,9,Namco Bandai Games
12721,Bleach: Blade Battlers 2nd,7,2007.0,10,Sony Computer Entertainment
12722,Samurai Jack: The Shadow of Aku,7,2004.0,9,Sega
12723,Kamen Rider Kabuto,7,2006.0,9,Namco Bandai Games
12724,Men in Black The Series: Crashdown,13,2001.0,7,Infogrames
12725,Zero Divide,13,1995.0,10,Ocean
12726,FIFA Street,19,2005.0,1,Electronic Arts
12727,Tsugunai: Atonement,7,2001.0,4,Sony Computer Entertainment
12728,Rugby World Cup 2015,11,2015.0,1,Ubisoft
12729,Lost Kingdoms II,19,2003.0,4,Activision
12730,Aggressive Inline,19,2002.0,1,Acclaim Entertainment
12731,Nights of Azure,11,2015.0,9,Tecmo Koei
12732,Dungeon Keeper 2,15,1999.0,9,Electronic Arts
12733,Viewtiful Joe: Red Hot Rumble,19,2005.0,9,Capcom
12734,The Lord of the Rings: The Battle for Middle-Earth II,5,2006.0,12,Electronic Arts
12735,Kaite Shabette Hajimeyou! Monster Farm DS,4,2007.0,4,Tecmo Koei
12736,Dungeon Explorer: Warriors of Ancient Arts,4,2007.0,4,Rising Star Games
12737,Pro Yaky? Spirits 2012,23,2012.0,1,Konami Digital Entertainment
12738,Samurai Warriors 4: Empires,6,2015.0,9,Tecmo Koei
12739,Point Blank DS (US sales),4,2006.0,7,Atari
12740,FIFA Soccer 06,4,2005.0,1,Electronic Arts
12741,SD Gundam G Generation Wars,1,2009.0,12,Namco Bandai Games
12742,Broken Sword II: The Smoking Mirror,13,1997.0,11,Sony Computer Entertainment
12743,Pump It Up: Exceed,7,2005.0,6,Mastiff
12744,Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,17,2012.0,9,Idea Factory
12745,Wreckless: ThE YaKuza MisSiOns,19,2002.0,3,Activision
12746,Doki-Doki Universe,23,2013.0,11,Sony Computer Entertainment
12747,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",7,2007.0,6,D3Publisher
12748,TOCA Race Driver 2: Ultimate Racing Simulator,7,2004.0,3,Codemasters
12749,Girls RPG: Cinderellife,10,2012.0,4,Level 5
12750,Dr. Muto,14,2002.0,2,Midway Games
12751,Tom Clancy's Rainbow Six: Critical Hour,14,,7,Unknown
12752,Gothic 3,15,2006.0,4,JoWood Productions
12753,Tokyo Twilight Ghost Hunters,6,2014.0,4,Aksys Games
12754,Scrabble Blast!,9,2005.0,6,Zoo Digital Publishing
12755,Dino Pets,4,2009.0,8,Avanquest
12756,Fate/Stay Night [Réalta Nua],23,2012.0,11,Kadokawa Shoten
12757,The Mysterious Case of Dr. Jekyll and Mr. Hyde,4,2010.0,11,O-Games
12758,Gintama no Sugoroku,17,2013.0,9,Namco Bandai Games
12759,Kid Fit Island Resort,1,2010.0,1,Avanquest
12760,The Lord of the Rings: Aragorn's Quest,7,2010.0,9,Warner Bros. Interactive Entertainment
12761,Roogoo Twisted Towers,1,2009.0,5,SouthPeak Games
12762,Doraemon 4: Nobita to Toki no Okoku,8,1995.0,2,Epoch
12763,Myst,24,1994.0,11,Sunsoft
12764,F1 2010,15,2010.0,3,Codemasters
12765,Toaru Kagaku no Chou Denjihou,17,2011.0,11,Kadokawa Shoten
12766,Starwinder: The Ultimate Space Race,13,1996.0,3,Mindscape
12767,The Lost Chronicles of Zerzura,15,2012.0,11,DTP Entertainment
12768,Ski Region Simulator,15,2011.0,8,Excalibur Publishing
12769,Angelique Trois,7,2000.0,11,Tecmo Koei
12770,Dreamer Series: Babysitter,4,2009.0,8,Deep Silver
12771,Diva Girls: Divas on Ice,4,2009.0,1,505 Games
12772,Dance Dance Revolution: Mario Mix (JP sales),19,2005.0,8,Nintendo
12773,A-Train 6,7,2000.0,12,Midas Interactive Entertainment
12774,Meitantei Conan: Tantei Ryoku Trainer,4,2007.0,6,Namco Bandai Games
12775,MotoGP,9,2002.0,3,THQ
12776,ESPN International Winter Sports 2002,7,2002.0,1,Konami Digital Entertainment
12777,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",4,2009.0,1,Konami Digital Entertainment
12778,KimiKiss (ebKore+),7,2008.0,11,Enterbrain
12779,Gold and Glory: The Road to El Dorado,13,2000.0,11,Ubisoft
12780,NBA Live 07,14,2006.0,1,Electronic Arts
12781,Choro Q Marine: Q Boat,13,1998.0,3,Takara
12782,GunPey,17,2006.0,5,Atari
12783,BattleBots: Beyond the BattleBox,9,2002.0,9,Vivendi Games
12784,MX vs. ATV Supercross Encore,11,2015.0,1,Nordic Games
12785,Yuugen Gaisha Brave Company,10,2011.0,12,Namco Bandai Games
12786,Mighty Beanz: Pocket Puzzles,9,2004.0,5,Majesco Entertainment
12787,Ken to Mahou to Gakuen Mono. 3D,10,2011.0,4,Acquire
12788,History Great Empires: Rome,4,2009.0,12,Black Bean Games
12789,The King of Fighters '96,27,1996.0,10,SNK
12790,Friends: The One with All the Trivia,7,2005.0,6,Warner Bros. Interactive Entertainment
12791,Mame Goma 2: Uchi no Ko ga Ichiban!,4,2008.0,8,Creative Core
12792,Backyard NFL Football '08,7,2007.0,1,Atari
12793,Coraline,1,2009.0,9,D3Publisher
12794,Gunbird,24,1995.0,7,Atlus
12795,Imagine: Party Planner,4,2009.0,8,Ubisoft
12796,Dream C Club Portable,17,2010.0,8,D3Publisher
12797,Tom Clancy's Rainbow Six 3,19,2004.0,7,Ubisoft
12798,Elemental Gearbolt,13,1997.0,7,Sony Computer Entertainment
12799,Space Chimps,4,2008.0,2,Brash Entertainment
12800,Tony Hawk's Pro Skater 5,6,2015.0,1,Activision
12801,WWF Wrestlemania: The Arcade Game,13,1995.0,10,Acclaim Entertainment
12802,Handball 16,11,2015.0,1,Bigben Interactive
12803,Cabela's Big Game Hunter 2005 Adventures,9,2004.0,1,Activision
12804,Grand Kingdom,11,2015.0,4,Nippon Ichi Software
12805,Mega Man 8 Anniversary Collector's Edition,24,1997.0,2,Capcom
12806,V-Rally 3,7,2002.0,3,Atari
12807,Nobunaga no Yabou: Souzou,11,2014.0,12,Tecmo Koei
12808,Whiplash,14,2003.0,3,Eidos Interactive
12809,GRID,4,,3,Codemasters
12810,Pro Yakyuu Famista 2011,10,2011.0,1,Namco Bandai Games
12811,Impact Racing,13,1996.0,3,JVC
12812,My Horse & Me: Riding for Gold,1,2008.0,1,Atari
12813,Sled Shred featuring the Jamaican Bobsled Team,1,2010.0,1,SouthPeak Games
12814,Amazing Island,19,2004.0,12,Sega
12815,SeaBlade,14,2002.0,7,TDK Mediactive
12816,Jikkyou Powerful Pro Yakyuu DreamCast Edition,22,2000.0,1,Konami Digital Entertainment
12817,Carmen Sandiego: The Secret of the Stolen Drums,7,2004.0,9,BAM! Entertainment
12818,Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,17,2010.0,4,Atlus
12819,Activision Hits: Remixed,17,2006.0,6,Activision
12820,Death Jr. II: Root of Evil,17,2006.0,2,Konami Digital Entertainment
12821,Hail to the Chimp,5,2008.0,6,Gamecock
12822,MotoGP 4 - Official Game of MotoGP,7,2005.0,3,Sony Computer Entertainment
12823,Legend of Kay,20,2015.0,9,Nordic Games
12824,Kyoukai Senjou no Horizon Portable,17,2013.0,11,Kadokawa Shoten
12825,4 Elements,15,2009.0,5,Mastertronic
12826,Shining Force III: Scenario 2,24,1998.0,12,Sega
12827,Captain America: Super Soldier,4,,9,Sega
12828,Airline Tycoon 2,15,2011.0,8,Kalypso Media
12829,Worms World Party,9,2002.0,12,Ubisoft
12830,Medabots: Metabee,9,2002.0,4,Natsume
12831,Medal of Honor: Airborne,15,2007.0,7,Electronic Arts
12832,NHL Legacy,5,2015.0,9,Electronic Arts
12833,Final Fight: Streetwise,7,2006.0,9,Capcom
12834,Speed Kings,14,2003.0,3,Acclaim Entertainment
12835,Drivers Ed Portable,4,2008.0,6,JoWood Productions
12836,Rebelstar: Tactical Command,9,2005.0,12,Atari
12837,Kamen Rider: Battride War Genesis,11,2016.0,9,Namco Bandai Games
12838,IL-2 Sturmovik: Cliffs of Dover,15,2011.0,8,Ubisoft
12839,Gladiator: Sword of Vengeance,14,2003.0,9,Acclaim Entertainment
12840,Unsolved Crimes,4,2008.0,11,Empire Interactive
12841,Minna to Kimi no Piramekino!,4,2010.0,6,Namco Bandai Games
12842,Virtua Tennis 3,17,2007.0,1,Sega
12843,Bombastic,7,2002.0,5,Capcom
12844,Xiaolin Showdown,4,2006.0,9,Konami Digital Entertainment
12845,NHL Powerplay 98,13,1997.0,1,Virgin Interactive
12846,Olympic Soccer: Atlanta 1996,13,1996.0,1,U.S. Gold
12847,Lernerfolg Vorschule: Capt'n Sharky,4,2009.0,6,Tivola
12848,Samurai Dou Portable,17,2008.0,9,Spike
12849,Princess on Ice,4,2008.0,1,505 Games
12850,Countdown: The Game,1,2009.0,5,Mindscape
12851,Phantasy Star Online Episode I & II Plus,19,2003.0,4,Sega
12852,Samurai Warriors 4: Empires,23,2015.0,9,Tecmo Koei
12853,DuckTales: Remastered,6,2013.0,9,Capcom
12854,Front Mission 2089: Border of Madness,4,2008.0,12,Square Enix
12855,Miracle Girls Festival,23,2015.0,6,Sega
12856,Dual Hearts,7,2002.0,4,Sony Computer Entertainment
12857,7 Wonders: Treasures of Seven,4,2011.0,5,Avanquest
12858,NFL Quarterback Club 2002,19,2001.0,1,Acclaim Entertainment
12859,Saki: Zenkoku-hen,23,2015.0,6,Kaga Create
12860,Mister Slime,4,2008.0,9,SouthPeak Games
12861,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,23,2015.0,9,Aksys Games
12862,"Murder, She Wrote",15,2009.0,11,Focus Home Interactive
12863,Virtual Villagers: A New Home,4,2010.0,8,PQube
12864,Wing Commander: Prophecy,9,2003.0,8,"Destination Software, Inc"
12865,Marc Ecko's Getting Up: Contents Under Pressure,7,2006.0,9,Atari
12866,Learn Science,4,2010.0,6,DreamCatcher Interactive
12867,Sega Soccer Slam,14,2002.0,1,Sega
12868,Hakuouki: Reimeiroku,7,2010.0,11,Idea Factory
12869,Vertigo,1,2009.0,12,Playlogic Game Factory
12870,Blood Omen 2,19,2002.0,9,Eidos Interactive
12871,NBA 2K17,5,2016.0,1,Take-Two Interactive
12872,Shin Sangoku Musou 5 Empires,17,2010.0,9,Tecmo Koei
12873,Front Mission Evolved,15,2010.0,7,Square Enix
12874,Carve,14,2004.0,3,Global Star
12875,BlowOut,14,2003.0,7,Zoo Digital Publishing
12876,McDROID,17,2011.0,12,Namco Bandai Games
12877,GachiTora! Abarenbou Kyoushi in High School,17,2011.0,9,Spike
12878,WTA Tour Tennis,7,2001.0,1,Konami Digital Entertainment
12879,Bottom of the 9th '99,13,1998.0,1,Konami Digital Entertainment
12880,Dynasty Warriors 5,14,2005.0,9,Tecmo Koei
12881,Reader Rabbit 2nd Grade,1,,6,Unknown
12882,Famicom Mini: Dig Dug,9,2004.0,5,Namco Bandai Games
12883,FIFA Soccer 2003,9,2002.0,1,Electronic Arts
12884,Naval Ops: Commander,7,2004.0,8,Tecmo Koei
12885,Adventure Time: Finn & Jake Investigations,20,2015.0,9,Little Orbit
12886,Defendin' De Penguin,1,2008.0,12,Zushi Games
12887,Bleach: Blade Battlers,7,2006.0,10,Sony Computer Entertainment
12888,Rez,7,2001.0,7,Sony Computer Entertainment
12889,Goosebumps: The Game,10,2015.0,11,WayForward Technologies
12890,MLB SlugFest 2006,14,2006.0,1,Midway Games
12891,Rockin' Pretty,4,2009.0,6,Arc System Works
12892,Jake Power: Policeman,4,2008.0,11,Ubisoft
12893,Samurai Warriors 4-II,23,2015.0,9,Tecmo Koei
12894,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,4,2006.0,6,Sega
12895,UEFA Euro 2004: Portugal,14,2004.0,1,Electronic Arts
12896,Lufia: The Ruins of Lore,9,2002.0,4,Taito
12897,Major Minor's Majestic March,1,2009.0,6,Majesco Entertainment
12898,Shaman King: Soul Fight,19,2003.0,2,Namco Bandai Games
12899,Samurai Deeper Kyo,13,2002.0,10,Namco Bandai Games
12900,Samantha Swift and the Hidden Roses of Athena,4,2010.0,11,Unknown
12901,Dark Souls III,15,2016.0,4,Namco Bandai Games
12902,Medabots: Infinity,19,2003.0,4,Ubisoft
12903,Tom Clancy's HAWX 2,15,2010.0,9,Ubisoft
12904,Zapper: One Wicked Cricket!,14,2002.0,2,Infogrames
12905,Jirou Akagawa: Majotachi no Nemuri,8,1995.0,11,Pack-In-Video
12906,Arcana Heart 3,5,2011.0,10,PQube
12907,Bust-A-Bloc,7,2002.0,5,Midas Interactive Entertainment
12908,Sitting Ducks,7,2003.0,2,LSP Games
12909,Puyo Puyo 7,1,2009.0,5,Sega
12910,Animal Planet: Vet Collection,4,2010.0,8,Activision
12911,Imagine Animal Doctor Care Center,4,2010.0,8,Ubisoft
12912,Rugby 15,5,2015.0,1,Bigben Interactive
12913,NFL Blitz Pro,14,2003.0,1,Midway Games
12914,Major League Baseball 2K11,17,2011.0,1,Take-Two Interactive
12915,Uta no Prince-Sama: Music 3,23,2016.0,9,Broccoli
12916,Pretty Cure All Stars Everyone Gather ? Let's Dance!,1,2013.0,6,Namco Bandai Games
12917,Mountain Bike Adrenaline,7,,1,Unknown
12918,New Prince of Tennis: Go to the Top,10,2015.0,9,FuRyu
12919,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,10,2013.0,9,Namco Bandai Games
12920,Nobunaga's Ambition: Sphere of Influence,23,2014.0,12,Tecmo Koei
12921,Hi-Octane: The Track Fights Back!,13,1995.0,3,Electronic Arts
12922,Venetica,15,2009.0,4,DTP Entertainment
12923,Black Sigil: Blade of the Exiled,4,2009.0,4,Graffiti
12924,Tour de France 2011,5,,3,Focus Home Interactive
12925,Wakeboarding Unleashed Featuring Shaun Murray,14,2003.0,1,Activision
12926,TrackMania Turbo: Build to Race,4,2010.0,3,Ubisoft
12927,ZombiU,11,2016.0,9,Ubisoft
12928,Domino Rally,1,2007.0,9,Nordcurrent
12929,Doraemon 2: Nobita no Toizurando Daibouken,8,1993.0,4,Epoch
12930,Samurai Champloo: Sidetracked,7,2006.0,9,Namco Bandai Games
12931,Drill Dozer,9,,2,Unknown
12932,Teenage Mutant Ninja Turtles: Mutants in Manhattan,6,2016.0,9,Activision
12933,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,4,2007.0,9,Takara Tomy
12934,Utawarerumono: Futari no Hakuoro,23,2016.0,6,Aqua Plus
12935,Chaos;Child,23,2015.0,11,5pb
12936,Fatal Fury: Wild Ambition,13,1999.0,10,SNK Playmore
12937,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,4,2010.0,9,Hudson Soft
12938,Dengeki Gakuen RPG: Cross of Venus,4,2009.0,4,ASCII Media Works
12939,Judge Dredd,13,1997.0,2,Gremlin Interactive Ltd
12940,FIFA 17,15,2016.0,1,Electronic Arts
12941,Minna no Ennichi,10,2012.0,9,Namco Bandai Games
12942,Winning Post 8,6,2014.0,3,Tecmo Koei
12943,King Arthur,14,2004.0,9,Konami Digital Entertainment
12944,DoDonPachi Resurrection,5,2010.0,7,Rising Star Games
12945,Bass Rise,13,1999.0,1,Namco Bandai Games
12946,UEFA Champions League 2006-2007,5,2007.0,1,Electronic Arts
12947,Dynamite Headdy,21,1993.0,2,Sega
12948,Hunted: The Demon's Forge,15,2011.0,9,Bethesda Softworks
12949,Choujikuu Yousai Macross: Do You Remember Love,6,2012.0,7,Namco Bandai Games
12950,Arcania: Gothic 4,11,2015.0,4,Nordic Games
12951,Persona 2: Eternal Punishment,17,2012.0,4,Atlus
12952,Dragon's Lair 3D: Return to the Lair,14,2002.0,2,Ubisoft
12953,Growlanser: Heritage of War (jp sales),7,2006.0,4,Rising Star Games
12954,The Bureau: XCOM Declassified,15,2013.0,7,Take-Two Interactive
12955,Myst IV: Revelation,14,2005.0,11,Ubisoft
12956,Culdcept Revolt,10,2016.0,12,Nintendo
12957,Sushi Go-Round,1,2010.0,8,Asylum Entertainment
12958,Pachinko Wars II,8,1993.0,6,Coconuts Japan
12959,Myth Makers: Orbs of Doom,1,2007.0,5,Popcorn Arcade
12960,Toy Soldiers: War Chest,18,2015.0,9,Ubisoft
12961,The Nightmare of Druaga: Fushigino Dungeon,7,2004.0,4,Arika
12962,Omega Labyrinth,23,2015.0,4,D3Publisher
12963,Air Conflicts: Aces of World War II,17,2009.0,8,Graffiti
12964,Cities in Motion,15,2011.0,8,Paradox Interactive
12965,Aliens in the Attic,4,2009.0,9,Playlogic Game Factory
12966,Virtua Striker 2002,19,2002.0,1,Sega
12967,Kamen Rider: Dragon Knight,4,2009.0,10,D3Publisher
12968,Code Lyoko,4,2007.0,9,Game Factory
12969,Taito Legends Power Up,17,2007.0,9,Destineer
12970,Fate/Unlimited Codes Portable,17,2009.0,10,Capcom
12971,Metal Slug Anthology,17,2007.0,7,Ignition Entertainment
12972,Tenchu: Dark Secret,4,2006.0,9,From Software
12973,Game no Kanzume Vol 2,25,1994.0,6,Sega
12974,Disney's PK: Out of the Shadows,19,2002.0,2,Ubisoft
12975,Zoo Quest: Puzzle Fun!,4,2008.0,5,JoWood Productions
12976,JoJo no Kimy? na B?ken Fantomu Buraddo,7,2006.0,9,Namco Bandai Games
12977,The Idolmaster 2,5,2011.0,8,Namco Bandai Games
12978,PQ2: Practical Intelligence Quotient,17,2006.0,5,D3Publisher
12979,Mr Bean's Wacky World of Wii,1,2009.0,11,Blast! Entertainment Ltd
12980,Powerdrome,7,2004.0,3,Evolved Games
12981,Dreamer Series: Puppy Trainer,4,2008.0,8,DreamCatcher Interactive
12982,Pro Yakyuu Spirits 5 Kanzenban,7,2008.0,1,Konami Digital Entertainment
12983,Tsumiki: Block Drop Mania,4,2007.0,9,Nobilis
12984,Shin Sangoku Musou 5 Special,17,2009.0,9,Tecmo Koei
12985,Pony Friends: Mini Breeds Edition,4,2008.0,8,Eidos Interactive
12986,Otogi 2: Immortal Warriors,14,2003.0,9,Sega
12987,Legend of Kay,7,2005.0,9,JoWood Productions
12988,Piglet's Big Game,19,2003.0,2,Gotham Games
12989,Dead or Alive Xtreme 3: Fortune,11,2016.0,1,Tecmo Koei
12990,Ivy the Kiwi?,4,2010.0,5,Rising Star Games
12991,Fallout: Brotherhood of Steel,14,2004.0,4,Avalon Interactive
12992,Strawberry Shortcake: Strawberryland Games,4,2006.0,9,Game Factory
12993,Koi to Senkyo to Chocolate Portable,17,2012.0,11,Kadokawa Shoten
12994,IndyCar Series,14,2003.0,3,Codemasters
12995,Hysteria Hospital: Emergency Ward,1,2009.0,9,Oxygen Interactive
12996,Dokapon Journey,4,2008.0,4,Sting
12997,Ultra Bust-A-Move,14,2004.0,5,505 Games
12998,Rally Fusion: Race of Champions,14,2002.0,3,Activision
12999,Piglet's Big Game,9,2003.0,2,THQ
13000,Lucha Libre AAA: Heroes del Ring,5,2010.0,10,Konami Digital Entertainment
13001,Pony Friends,4,2007.0,8,Eidos Interactive
13002,Natural Doctrine,6,2014.0,4,Nippon Ichi Software
13003,Pinball Hall of Fame: The Gottlieb Collection,19,2005.0,6,Crave Entertainment
13004,Ferrari F355 Challenge,7,2002.0,3,Sony Computer Entertainment
13005,MorphX,5,2010.0,7,505 Games
13006,Stranger of Sword City,23,2015.0,4,Nippon Ichi Software
13007,Air Traffic Chaos,4,2007.0,8,Ertain
13008,Battleship / Connect Four / Sorry! / Trouble,4,2006.0,5,"Destination Software, Inc"
13009,Prism: Light the Way,4,2007.0,5,Eidos Interactive
13010,Tiny Toon Adventures: Toonenstein - Dare to Scare,13,1998.0,9,Swing! Entertainment
13011,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,4,2010.0,10,Hudson Soft
13012,Shifters,7,2002.0,11,3DO
13013,RPG Tsukuru DS,4,2010.0,4,Enterbrain
13014,WRC 5: FIA World Rally Championship,11,2015.0,1,Bigben Interactive
13015,Earth Defense Force 4.1: The Shadow of New Despair,11,2015.0,7,Xseed Games
13016,The BIGS 2,4,2009.0,1,Take-Two Interactive
13017,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,4,2008.0,4,Sega
13018,TNA iMPACT: Cross the Line,17,2010.0,10,SouthPeak Games
13019,SpongeBob: HeroPants,23,2015.0,2,Activision
13020,Lagoon,8,1991.0,4,Kemco
13021,Nanostray 2,4,2008.0,7,Codemasters
13022,Project Setsuna,23,2016.0,4,Square Enix
13023,Microsoft Flight Simulator X Acceleration Expansion Pack,15,2007.0,8,Microsoft Game Studios
13024,Trick x Logic: Season 1,17,2010.0,11,Sony Computer Entertainment
13025,Mortal Kombat X,15,2015.0,10,Warner Bros. Interactive Entertainment
13026,Mawashite Tsunageru Touch Panic,4,2006.0,5,Nintendo
13027,Luminous Arc Infinity,23,2015.0,9,Marvel Entertainment
13028,Monster! Bass Fishing,9,2003.0,1,Ignition Entertainment
13029,Sigma Star Saga,9,2005.0,4,Atari
13030,Winning Post 7 2010,17,2010.0,1,Tecmo Koei
13031,Assetto Corsa,11,2016.0,3,505 Games
13032,Batman: Gotham City Racer,13,2001.0,3,Ubisoft
13033,Sengoku Basara X,7,2008.0,10,Capcom
13034,Plants vs. Zombies,15,2009.0,12,PopCap Games
13035,Top Spin 2,4,2006.0,1,Take-Two Interactive
13036,Doraemon: Nobita no Kyouryuu 2006 DS,4,2006.0,4,Sega
13037,Ontamarama,4,2007.0,9,Atlus
13038,Hakuoki: Stories of the Shinsengumi,6,2010.0,11,Idea Factory
13039,DokiDoki Majo Shinpan!,4,2007.0,11,SNK Playmore
13040,Star Wars: Republic Commando,15,2005.0,7,LucasArts
13041,Starry ? Sky: In Spring,17,2010.0,6,Asgard
13042,FIFA Soccer 2004,9,2003.0,1,Electronic Arts
13043,Armored Core: Formula Front Extreme Battle,17,2004.0,8,505 Games
13044,Downforce,7,2002.0,3,Avalon Interactive
13045,Bejeweled Twist,15,2008.0,5,PopCap Games
13046,Street Fighter V,15,2016.0,10,Capcom
13047,Little Busters! Converted Edition,7,2009.0,11,Prototype
13048,Enemy Front,5,2014.0,7,Namco Bandai Games
13049,Dream Salon,1,2009.0,6,Zoo Games
13050,Disney's Party,19,2002.0,6,Electronic Arts
13051,Tennis no Oji-Sama: 2005 Crystal Drive,4,2004.0,1,Konami Digital Entertainment
13052,Sherlock Holmes: Crimes & Punishments,15,2014.0,11,Focus Home Interactive
13053,Jenga World Tour,1,2007.0,6,Atari
13054,Summon Night X: Tears Crown,4,2009.0,4,Namco Bandai Games
13055,Secret Files: Tunguska,4,2008.0,11,Deep Silver
13056,Taiho Shichauzo!,13,2001.0,11,Pioneer LDC
13057,Battle vs. Chess,6,,6,TopWare Interactive
13058,Phantom Crash,14,2002.0,8,Phantagram
13059,Men of War: Assault Squad,15,2011.0,12,1C Company
13060,Fishdom,4,2011.0,5,Atari
13061,Yanya Caballista: City Skater,7,2001.0,1,Tecmo Koei
13062,Expendable,13,1999.0,9,Infogrames
13063,Imagine: Artist,4,2009.0,6,Ubisoft
13064,Pet Pals: New Leash on Life,4,2010.0,8,Destineer
13065,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,4,2005.0,11,Activision
13066,The Idolmaster: Gravure For You! Vol. 2,6,2011.0,6,Namco Bandai Games
13067,Arthur! Ready to Race,13,2000.0,3,The Learning Company
13068,Thunder Force V: Perfect System,13,1998.0,7,TechnoSoft
13069,The Typing of the Dead,22,2000.0,7,Sega
13070,The Idolm@ster: Dearly Stars,4,2009.0,11,Namco Bandai Games
13071,Kids Learn Music A+ Edition,4,2011.0,6,Unknown
13072,Child of Light,11,2014.0,4,Ubisoft
13073,Over the Hedge: Hammy Goes Nuts!,17,2006.0,2,Activision
13074,Kart Racer,1,2009.0,3,Nordic Games
13075,Bakemonogatari Portable,17,2012.0,9,Namco Bandai Games
13076,Sam & Max: Beyond Time and Space,1,2010.0,11,Atari
13077,To Heart 2: Dungeon Travelers,23,2015.0,11,Aqua Plus
13078,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,4,2006.0,6,Nintendo
